dataset,attack,alpha,round,n_seeds,L1_DR,L1_FPR,L2_DR,L2_FPR,Final_DR,Final_FPR
fashion-mnist,none,1.0,36,3,,0.041666666666666664,,0.041666666666666664,,0.041666666666666664
fashion-mnist,none,1.0,37,3,,0.041666666666666664,,0.06944444444444445,,0.06944444444444445
fashion-mnist,none,1.0,38,3,,0.027777777777777776,,0.041666666666666664,,0.041666666666666664
fashion-mnist,none,1.0,39,3,,0.013888888888888888,,0.013888888888888888,,0.013888888888888888
fashion-mnist,none,1.0,40,3,,0.0,,0.013888888888888888,,0.013888888888888888
fashion-mnist,none,1.0,41,3,,0.013888888888888888,,0.013888888888888888,,0.013888888888888888
fashion-mnist,none,1.0,42,3,,0.0,,0.0,,0.0
fashion-mnist,none,1.0,43,3,,0.027777777777777776,,0.027777777777777776,,0.027777777777777776
fashion-mnist,none,1.0,44,3,,0.013888888888888888,,0.027777777777777776,,0.027777777777777776
fashion-mnist,none,1.0,45,3,,0.013888888888888888,,0.013888888888888888,,0.013888888888888888
fashion-mnist,none,1.0,46,3,,0.0,,0.0,,0.0
fashion-mnist,none,1.0,47,3,,0.0,,0.027777777777777776,,0.027777777777777776
fashion-mnist,none,1.0,48,3,,0.013888888888888888,,0.013888888888888888,,0.013888888888888888
fashion-mnist,none,1.0,49,3,,0.027777777777777776,,0.027777777777777776,,0.027777777777777776
fashion-mnist,none,1.0,50,3,,0.013888888888888888,,0.013888888888888888,,0.013888888888888888
fashion-mnist,on_off,0.1,11,3,0.0,0.0625,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
fashion-mnist,on_off,0.1,12,3,0.0,0.058823529411764705,0.14285714285714285,0.0784313725490196,0.14285714285714285,0.0784313725490196
fashion-mnist,on_off,0.1,13,3,0.045454545454545456,0.08,0.09090909090909091,0.12,0.09090909090909091,0.12
fashion-mnist,on_off,0.1,14,3,0.0,0.09615384615384616,0.05,0.1346153846153846,0.05,0.1346153846153846
fashion-mnist,on_off,0.1,15,3,0.0,0.09615384615384616,1.0,0.11538461538461539,1.0,0.11538461538461539
fashion-mnist,on_off,0.1,16,3,0.0,0.041666666666666664,0.0,0.10416666666666667,0.0,0.10416666666666667
fashion-mnist,on_off,0.1,17,3,0.043478260869565216,0.061224489795918366,0.13043478260869565,0.08163265306122448,0.13043478260869565,0.08163265306122448
fashion-mnist,on_off,0.1,18,3,0.0,0.1,0.13636363636363635,0.12,0.13636363636363635,0.12
fashion-mnist,on_off,0.1,19,3,0.0,0.044444444444444446,0.07407407407407407,0.06666666666666667,0.07407407407407407,0.06666666666666667
fashion-mnist,on_off,0.1,20,3,0.0,0.04,1.0,0.08,1.0,0.08
fashion-mnist,on_off,0.1,21,3,0.04,0.10638297872340426,0.08,0.1276595744680851,0.08,0.1276595744680851
fashion-mnist,on_off,0.1,22,3,0.0,0.06,0.09090909090909091,0.08,0.09090909090909091,0.08
fashion-mnist,on_off,0.1,23,3,0.0,0.07407407407407407,0.0,0.1111111111111111,0.0,0.1111111111111111
fashion-mnist,on_off,0.1,24,3,0.08695652173913043,0.08163265306122448,0.08695652173913043,0.10204081632653061,0.08695652173913043,0.10204081632653061
fashion-mnist,on_off,0.1,25,3,0.0,0.05454545454545454,1.0,0.07272727272727272,1.0,0.07272727272727272
fashion-mnist,on_off,0.1,26,3,0.0,0.08163265306122448,0.0,0.14285714285714285,0.0,0.14285714285714285
fashion-mnist,on_off,0.1,27,3,0.0,0.06382978723404255,0.08,0.10638297872340426,0.08,0.10638297872340426
fashion-mnist,on_off,0.1,28,3,0.0,0.05660377358490566,0.05263157894736842,0.07547169811320754,0.05263157894736842,0.07547169811320754
fashion-mnist,on_off,0.1,29,3,0.0,0.08163265306122448,0.043478260869565216,0.14285714285714285,0.043478260869565216,0.14285714285714285
fashion-mnist,on_off,0.1,30,3,0.0,0.08163265306122448,1.0,0.12244897959183673,1.0,0.12244897959183673
fashion-mnist,on_off,0.1,31,3,0.0,0.058823529411764705,0.047619047619047616,0.11764705882352941,0.047619047619047616,0.11764705882352941
fashion-mnist,on_off,0.1,32,3,0.0,0.07142857142857142,0.0625,0.10714285714285714,0.0625,0.10714285714285714
fashion-mnist,on_off,0.1,33,3,0.0,0.08928571428571429,0.0625,0.10714285714285714,0.0625,0.10714285714285714
fashion-mnist,on_off,0.1,34,3,0.0,0.02040816326530612,0.13043478260869565,0.02040816326530612,0.13043478260869565,0.02040816326530612
fashion-mnist,on_off,0.1,35,3,0.0,0.0851063829787234,1.0,0.10638297872340426,1.0,0.10638297872340426
fashion-mnist,on_off,0.1,36,3,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1111111111111111
fashion-mnist,on_off,0.1,37,3,0.0,0.06,0.09090909090909091,0.12,0.09090909090909091,0.12
fashion-mnist,on_off,0.1,38,3,0.0,0.057692307692307696,0.05,0.07692307692307693,0.05,0.07692307692307693
fashion-mnist,on_off,0.1,39,3,0.0,0.09803921568627451,0.047619047619047616,0.09803921568627451,0.047619047619047616,0.09803921568627451
fashion-mnist,on_off,0.1,40,3,0.0,0.08,1.0,0.08,1.0,0.08
fashion-mnist,on_off,0.1,41,3,0.0,0.07547169811320754,0.05263157894736842,0.1509433962264151,0.05263157894736842,0.1509433962264151
fashion-mnist,on_off,0.1,42,3,0.0,0.0851063829787234,0.08,0.1276595744680851,0.08,0.1276595744680851
fashion-mnist,on_off,0.1,43,3,0.0,0.07272727272727272,0.058823529411764705,0.10909090909090909,0.058823529411764705,0.10909090909090909
fashion-mnist,on_off,0.1,44,3,0.0,0.058823529411764705,0.09523809523809523,0.09803921568627451,0.09523809523809523,0.09803921568627451
fashion-mnist,on_off,0.1,45,3,0.0,0.08163265306122448,1.0,0.12244897959183673,1.0,0.12244897959183673
fashion-mnist,on_off,0.1,46,3,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.125,0.08333333333333333,0.125
fashion-mnist,on_off,0.1,47,3,0.0,0.041666666666666664,0.08333333333333333,0.0625,0.08333333333333333,0.0625
fashion-mnist,on_off,0.1,48,3,0.05263157894736842,0.05660377358490566,0.21052631578947367,0.05660377358490566,0.21052631578947367,0.05660377358490566
fashion-mnist,on_off,0.1,49,3,0.0,0.06,0.045454545454545456,0.1,0.045454545454545456,0.1
fashion-mnist,on_off,0.1,50,3,0.0,0.0625,1.0,0.125,1.0,0.125
fashion-mnist,on_off,0.25,11,3,0.047619047619047616,0.0784313725490196,0.14285714285714285,0.0784313725490196,0.14285714285714285,0.0784313725490196
fashion-mnist,on_off,0.25,12,3,0.0,0.061224489795918366,0.043478260869565216,0.061224489795918366,0.043478260869565216,0.061224489795918366
fashion-mnist,on_off,0.25,13,3,0.0,0.038461538461538464,0.1,0.038461538461538464,0.1,0.038461538461538464
fashion-mnist,on_off,0.25,14,3,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
fashion-mnist,on_off,0.25,15,3,0.0,0.09803921568627451,1.0,0.09803921568627451,1.0,0.09803921568627451
fashion-mnist,on_off,0.25,16,3,0.047619047619047616,0.0392156862745098,0.19047619047619047,0.0392156862745098,0.19047619047619047,0.0392156862745098
fashion-mnist,on_off,0.25,17,3,0.05555555555555555,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.07407407407407407
fashion-mnist,on_off,0.25,18,3,0.0,0.02040816326530612,0.17391304347826086,0.02040816326530612,0.17391304347826086,0.02040816326530612
fashion-mnist,on_off,0.25,19,3,0.0,0.07272727272727272,0.058823529411764705,0.09090909090909091,0.058823529411764705,0.09090909090909091
fashion-mnist,on_off,0.25,20,3,0.0,0.04081632653061224,1.0,0.04081632653061224,1.0,0.04081632653061224
fashion-mnist,on_off,0.25,21,3,0.04,0.02127659574468085,0.2,0.02127659574468085,0.2,0.02127659574468085
fashion-mnist,on_off,0.25,22,3,0.0,0.0784313725490196,0.047619047619047616,0.0784313725490196,0.047619047619047616,0.0784313725490196
fashion-mnist,on_off,0.25,23,3,0.0,0.11538461538461539,0.05,0.11538461538461539,0.05,0.11538461538461539
fashion-mnist,on_off,0.25,24,3,0.0,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.11764705882352941,0.09090909090909091
fashion-mnist,on_off,0.25,25,3,0.047619047619047616,0.058823529411764705,1.0,0.058823529411764705,1.0,0.058823529411764705
fashion-mnist,on_off,0.25,26,3,0.09090909090909091,0.06,0.22727272727272727,0.06,0.22727272727272727,0.06
fashion-mnist,on_off,0.25,27,3,0.0,0.058823529411764705,0.19047619047619047,0.058823529411764705,0.19047619047619047,0.058823529411764705
fashion-mnist,on_off,0.25,28,3,0.05,0.057692307692307696,0.1,0.057692307692307696,0.1,0.057692307692307696
fashion-mnist,on_off,0.25,29,3,0.043478260869565216,0.08163265306122448,0.08695652173913043,0.08163265306122448,0.08695652173913043,0.08163265306122448
fashion-mnist,on_off,0.25,30,3,0.047619047619047616,0.058823529411764705,1.0,0.058823529411764705,1.0,0.058823529411764705
fashion-mnist,on_off,0.25,31,3,0.047619047619047616,0.09803921568627451,0.047619047619047616,0.11764705882352941,0.047619047619047616,0.11764705882352941
fashion-mnist,on_off,0.25,32,3,0.041666666666666664,0.0625,0.041666666666666664,0.0625,0.041666666666666664,0.0625
fashion-mnist,on_off,0.25,33,3,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.125,0.08333333333333333
fashion-mnist,on_off,0.25,34,3,0.043478260869565216,0.08163265306122448,0.13043478260869565,0.08163265306122448,0.13043478260869565,0.08163265306122448
fashion-mnist,on_off,0.25,35,3,0.05555555555555555,0.09259259259259259,1.0,0.09259259259259259,1.0,0.09259259259259259
fashion-mnist,on_off,0.25,36,3,0.0,0.07272727272727272,0.058823529411764705,0.07272727272727272,0.058823529411764705,0.07272727272727272
fashion-mnist,on_off,0.25,37,3,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
fashion-mnist,on_off,0.25,38,3,0.0,0.061224489795918366,0.13043478260869565,0.061224489795918366,0.13043478260869565,0.061224489795918366
fashion-mnist,on_off,0.25,39,3,0.0,0.038461538461538464,0.1,0.038461538461538464,0.1,0.038461538461538464
fashion-mnist,on_off,0.25,40,3,0.0,0.07547169811320754,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,on_off,0.25,41,3,0.038461538461538464,0.10869565217391304,0.15384615384615385,0.10869565217391304,0.15384615384615385,0.10869565217391304
fashion-mnist,on_off,0.25,42,3,0.0,0.09259259259259259,0.1111111111111111,0.09259259259259259,0.1111111111111111,0.09259259259259259
fashion-mnist,on_off,0.25,43,3,0.0,0.058823529411764705,0.09523809523809523,0.058823529411764705,0.09523809523809523,0.058823529411764705
fashion-mnist,on_off,0.25,44,3,0.047619047619047616,0.11764705882352941,0.14285714285714285,0.11764705882352941,0.14285714285714285,0.11764705882352941
fashion-mnist,on_off,0.25,45,3,0.1,0.057692307692307696,1.0,0.057692307692307696,1.0,0.057692307692307696
fashion-mnist,on_off,0.25,46,3,0.0,0.058823529411764705,0.09523809523809523,0.058823529411764705,0.09523809523809523,0.058823529411764705
fashion-mnist,on_off,0.25,47,3,0.0,0.0784313725490196,0.14285714285714285,0.0784313725490196,0.14285714285714285,0.0784313725490196
fashion-mnist,on_off,0.25,48,3,0.0,0.058823529411764705,0.09523809523809523,0.058823529411764705,0.09523809523809523,0.058823529411764705
fashion-mnist,on_off,0.25,49,3,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693
fashion-mnist,on_off,0.25,50,3,0.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693
fashion-mnist,on_off,0.5,11,3,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818
fashion-mnist,on_off,0.5,12,3,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818
fashion-mnist,on_off,0.5,13,3,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617
fashion-mnist,on_off,0.5,14,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,15,3,0.0,0.018867924528301886,1.0,0.018867924528301886,1.0,0.018867924528301886
fashion-mnist,on_off,0.5,16,3,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,on_off,0.5,17,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,on_off,0.5,18,3,0.0,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377
fashion-mnist,on_off,0.5,19,3,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464
fashion-mnist,on_off,0.5,20,3,0.0,0.018867924528301886,1.0,0.03773584905660377,1.0,0.03773584905660377
fashion-mnist,on_off,0.5,21,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,22,3,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085
fashion-mnist,on_off,0.5,23,3,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,on_off,0.5,24,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,25,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,0.5,26,3,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.043478260869565216
fashion-mnist,on_off,0.5,27,3,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,on_off,0.5,28,3,0.0,0.0,0.0,0.04,0.0,0.04
fashion-mnist,on_off,0.5,29,3,0.0,0.0,0.0,0.02,0.0,0.02
fashion-mnist,on_off,0.5,30,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,0.5,31,3,0.0,0.019230769230769232,0.0,0.038461538461538464,0.0,0.038461538461538464
fashion-mnist,on_off,0.5,32,3,0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612
fashion-mnist,on_off,0.5,33,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,34,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
fashion-mnist,on_off,0.5,35,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,0.5,36,3,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,on_off,0.5,37,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,38,3,0.0,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377
fashion-mnist,on_off,0.5,39,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,40,3,0.0,0.022222222222222223,1.0,0.022222222222222223,1.0,0.022222222222222223
fashion-mnist,on_off,0.5,41,3,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,on_off,0.5,42,3,0.0,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377
fashion-mnist,on_off,0.5,43,3,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.01818181818181818
fashion-mnist,on_off,0.5,44,3,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886
fashion-mnist,on_off,0.5,45,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,0.5,46,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,on_off,0.5,47,3,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.03773584905660377
fashion-mnist,on_off,0.5,48,3,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085
fashion-mnist,on_off,0.5,49,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,0.5,50,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,1.0,11,3,0.0,0.018867924528301886,0.05263157894736842,0.03773584905660377,0.05263157894736842,0.03773584905660377
fashion-mnist,on_off,1.0,12,3,0.0,0.0,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0196078431372549
fashion-mnist,on_off,1.0,13,3,0.043478260869565216,0.0,0.08695652173913043,0.02040816326530612,0.08695652173913043,0.02040816326530612
fashion-mnist,on_off,1.0,14,3,0.0,0.0,0.043478260869565216,0.04081632653061224,0.043478260869565216,0.04081632653061224
fashion-mnist,on_off,1.0,15,3,0.05555555555555555,0.0,1.0,0.018518518518518517,1.0,0.018518518518518517
fashion-mnist,on_off,1.0,16,3,0.0,0.0,0.08695652173913043,0.02040816326530612,0.08695652173913043,0.02040816326530612
fashion-mnist,on_off,1.0,17,3,0.05555555555555555,0.0,0.05555555555555555,0.018518518518518517,0.05555555555555555,0.018518518518518517
fashion-mnist,on_off,1.0,18,3,0.045454545454545456,0.02,0.045454545454545456,0.04,0.045454545454545456,0.04
fashion-mnist,on_off,1.0,19,3,0.041666666666666664,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
fashion-mnist,on_off,1.0,20,3,0.05555555555555555,0.037037037037037035,1.0,0.037037037037037035,1.0,0.037037037037037035
fashion-mnist,on_off,1.0,21,3,0.045454545454545456,0.04,0.045454545454545456,0.04,0.045454545454545456,0.04
fashion-mnist,on_off,1.0,22,3,0.0,0.0,0.0,0.018518518518518517,0.0,0.018518518518518517
fashion-mnist,on_off,1.0,23,3,0.0,0.04081632653061224,0.043478260869565216,0.061224489795918366,0.043478260869565216,0.061224489795918366
fashion-mnist,on_off,1.0,24,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,on_off,1.0,25,3,0.047619047619047616,0.058823529411764705,1.0,0.058823529411764705,1.0,0.058823529411764705
fashion-mnist,on_off,1.0,26,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,1.0,27,3,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886
fashion-mnist,on_off,1.0,28,3,0.045454545454545456,0.04,0.09090909090909091,0.08,0.09090909090909091,0.08
fashion-mnist,on_off,1.0,29,3,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332
fashion-mnist,on_off,1.0,30,3,0.047619047619047616,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,1.0,31,3,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0392156862745098,0.047619047619047616,0.0392156862745098
fashion-mnist,on_off,1.0,32,3,0.0,0.02040816326530612,0.043478260869565216,0.061224489795918366,0.043478260869565216,0.061224489795918366
fashion-mnist,on_off,1.0,33,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,1.0,34,3,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0
fashion-mnist,on_off,1.0,35,3,0.0,0.02040816326530612,1.0,0.04081632653061224,1.0,0.04081632653061224
fashion-mnist,on_off,1.0,36,3,0.043478260869565216,0.04081632653061224,0.043478260869565216,0.061224489795918366,0.043478260869565216,0.061224489795918366
fashion-mnist,on_off,1.0,37,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,1.0,38,3,0.0,0.02,0.0,0.02,0.0,0.02
fashion-mnist,on_off,1.0,39,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,1.0,40,3,0.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,on_off,1.0,41,3,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,on_off,1.0,42,3,0.043478260869565216,0.02040816326530612,0.043478260869565216,0.02040816326530612,0.043478260869565216,0.02040816326530612
fashion-mnist,on_off,1.0,43,3,0.0,0.0196078431372549,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0196078431372549
fashion-mnist,on_off,1.0,44,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,on_off,1.0,45,3,0.05,0.019230769230769232,1.0,0.019230769230769232,1.0,0.019230769230769232
fashion-mnist,on_off,1.0,46,3,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,on_off,1.0,47,3,0.05263157894736842,0.03773584905660377,0.05263157894736842,0.05660377358490566,0.05263157894736842,0.05660377358490566
fashion-mnist,on_off,1.0,48,3,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0392156862745098,0.047619047619047616,0.0392156862745098
fashion-mnist,on_off,1.0,49,3,0.05263157894736842,0.018867924528301886,0.05263157894736842,0.018867924528301886,0.05263157894736842,0.018867924528301886
fashion-mnist,on_off,1.0,50,3,0.05263157894736842,0.018867924528301886,1.0,0.018867924528301886,1.0,0.018867924528301886
fashion-mnist,sign_flip,0.1,11,3,1.0,0.0,1.0,0.04081632653061224,1.0,0.04081632653061224
fashion-mnist,sign_flip,0.1,12,3,1.0,0.0,1.0,0.061224489795918366,1.0,0.061224489795918366
fashion-mnist,sign_flip,0.1,13,3,1.0,0.0,1.0,0.04081632653061224,1.0,0.04081632653061224
fashion-mnist,sign_flip,0.1,14,3,1.0,0.0,1.0,0.019230769230769232,1.0,0.019230769230769232
fashion-mnist,sign_flip,0.1,15,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,16,3,1.0,0.0,1.0,0.057692307692307696,1.0,0.057692307692307696
fashion-mnist,sign_flip,0.1,17,3,1.0,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,sign_flip,0.1,18,3,1.0,0.01818181818181818,1.0,0.05454545454545454,1.0,0.05454545454545454
fashion-mnist,sign_flip,0.1,19,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,20,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,21,3,1.0,0.0,1.0,0.06818181818181818,1.0,0.06818181818181818
fashion-mnist,sign_flip,0.1,22,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,23,3,1.0,0.0,1.0,0.0425531914893617,1.0,0.0425531914893617
fashion-mnist,sign_flip,0.1,24,3,1.0,0.0,1.0,0.01818181818181818,1.0,0.01818181818181818
fashion-mnist,sign_flip,0.1,25,3,1.0,0.0,1.0,0.03773584905660377,1.0,0.03773584905660377
fashion-mnist,sign_flip,0.1,26,3,1.0,0.05555555555555555,1.0,0.05555555555555555,1.0,0.05555555555555555
fashion-mnist,sign_flip,0.1,27,3,1.0,0.0,1.0,0.03773584905660377,1.0,0.03773584905660377
fashion-mnist,sign_flip,0.1,28,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,29,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,30,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,31,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,32,3,1.0,0.017857142857142856,1.0,0.03571428571428571,1.0,0.03571428571428571
fashion-mnist,sign_flip,0.1,33,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,34,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,35,3,1.0,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,sign_flip,0.1,36,3,1.0,0.0,1.0,0.02,1.0,0.02
fashion-mnist,sign_flip,0.1,37,3,1.0,0.0,1.0,0.02,1.0,0.02
fashion-mnist,sign_flip,0.1,38,3,1.0,0.0,1.0,0.04,1.0,0.04
fashion-mnist,sign_flip,0.1,39,3,1.0,0.0,1.0,0.07272727272727272,1.0,0.07272727272727272
fashion-mnist,sign_flip,0.1,40,3,1.0,0.018867924528301886,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,sign_flip,0.1,41,3,1.0,0.0,1.0,0.043478260869565216,1.0,0.043478260869565216
fashion-mnist,sign_flip,0.1,42,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,43,3,1.0,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
fashion-mnist,sign_flip,0.1,44,3,1.0,0.0,1.0,0.018867924528301886,1.0,0.018867924528301886
fashion-mnist,sign_flip,0.1,45,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.1,46,3,1.0,0.0,1.0,0.019230769230769232,1.0,0.019230769230769232
fashion-mnist,sign_flip,0.1,47,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,sign_flip,0.1,48,3,1.0,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
fashion-mnist,sign_flip,0.1,49,3,1.0,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,sign_flip,0.1,50,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.25,11,3,1.0,0.0,1.0,0.0625,1.0,0.0625
fashion-mnist,sign_flip,0.25,12,3,1.0,0.034482758620689655,1.0,0.06896551724137931,1.0,0.06896551724137931
fashion-mnist,sign_flip,0.25,13,3,1.0,0.0,1.0,0.06382978723404255,1.0,0.06382978723404255
fashion-mnist,sign_flip,0.25,14,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,sign_flip,0.25,15,3,1.0,0.0392156862745098,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,sign_flip,0.25,16,3,1.0,0.0,1.0,0.0784313725490196,1.0,0.0784313725490196
fashion-mnist,sign_flip,0.25,17,3,1.0,0.018867924528301886,1.0,0.05660377358490566,1.0,0.05660377358490566
fashion-mnist,sign_flip,0.25,18,3,1.0,0.0,1.0,0.09803921568627451,1.0,0.09803921568627451
fashion-mnist,sign_flip,0.25,19,3,1.0,0.0,1.0,0.09803921568627451,1.0,0.09803921568627451
fashion-mnist,sign_flip,0.25,20,3,1.0,0.02040816326530612,1.0,0.02040816326530612,1.0,0.02040816326530612
fashion-mnist,sign_flip,0.25,21,3,1.0,0.0,1.0,0.044444444444444446,1.0,0.044444444444444446
fashion-mnist,sign_flip,0.25,22,3,1.0,0.018518518518518517,1.0,0.05555555555555555,1.0,0.05555555555555555
fashion-mnist,sign_flip,0.25,23,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,sign_flip,0.25,24,3,1.0,0.0196078431372549,1.0,0.0784313725490196,1.0,0.0784313725490196
fashion-mnist,sign_flip,0.25,25,3,1.0,0.018867924528301886,1.0,0.05660377358490566,1.0,0.05660377358490566
fashion-mnist,sign_flip,0.25,26,3,1.0,0.0,1.0,0.0784313725490196,1.0,0.0784313725490196
fashion-mnist,sign_flip,0.25,27,3,1.0,0.0,1.0,0.06,1.0,0.06
fashion-mnist,sign_flip,0.25,28,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,sign_flip,0.25,29,3,1.0,0.0,1.0,0.044444444444444446,1.0,0.044444444444444446
fashion-mnist,sign_flip,0.25,30,3,1.0,0.019230769230769232,1.0,0.07692307692307693,1.0,0.07692307692307693
fashion-mnist,sign_flip,0.25,31,3,1.0,0.0,1.0,0.0425531914893617,1.0,0.0425531914893617
fashion-mnist,sign_flip,0.25,32,3,1.0,0.0196078431372549,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,sign_flip,0.25,33,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,sign_flip,0.25,34,3,1.0,0.0,1.0,0.041666666666666664,1.0,0.041666666666666664
fashion-mnist,sign_flip,0.25,35,3,1.0,0.0,1.0,0.057692307692307696,1.0,0.057692307692307696
fashion-mnist,sign_flip,0.25,36,3,1.0,0.019230769230769232,1.0,0.057692307692307696,1.0,0.057692307692307696
fashion-mnist,sign_flip,0.25,37,3,1.0,0.0,1.0,0.06521739130434782,1.0,0.06521739130434782
