dataset,attack,alpha,round,l1_median_mean,l1_mad_mean,l1_thr_reject_mean,l2_thr_distance_mean,n_seeds
fashion-mnist,minmax,1.0,12,151.69556666666668,14.947666666666665,211.4860666666667,66.46,3
fashion-mnist,minmax,1.0,13,151.97766666666666,14.259633333333333,209.0163,62.19,3
fashion-mnist,minmax,1.0,14,147.20746666666665,13.322366666666667,200.49686666666665,70.98666666666666,3
fashion-mnist,minmax,1.0,15,149.80186666666665,15.5696,212.08023333333335,70.24333333333334,3
fashion-mnist,minmax,1.0,16,148.34,11.955466666666666,196.1618,75.86333333333333,3
fashion-mnist,minmax,1.0,17,155.3899,14.973500000000001,215.28383333333332,71.75333333333333,3
fashion-mnist,minmax,1.0,18,149.419,11.987533333333333,197.36913333333334,90.07000000000001,3
fashion-mnist,minmax,1.0,19,152.88996666666665,14.229833333333334,209.80933333333334,80.10000000000001,3
fashion-mnist,minmax,1.0,20,152.75750000000002,10.861166666666668,196.20226666666667,67.07666666666667,3
fashion-mnist,minmax,1.0,21,152.4348666666667,16.161433333333335,217.0806,72.51,3
fashion-mnist,minmax,1.0,22,151.20343333333332,12.971400000000001,203.08896666666666,62.29666666666666,3
fashion-mnist,minmax,1.0,23,150.19253333333333,15.588233333333335,212.5454,86.96666666666665,3
fashion-mnist,minmax,1.0,24,149.58993333333333,12.989033333333333,201.54613333333336,69.02,3
fashion-mnist,minmax,1.0,25,150.6224,14.6621,209.27089999999998,66.73,3
fashion-mnist,minmax,1.0,26,150.89963333333333,15.737733333333333,213.8505,107.41333333333334,3
fashion-mnist,minmax,1.0,27,146.5044,13.809666666666667,201.74303333333333,95.56,3
fashion-mnist,minmax,1.0,28,149.2585333333333,12.286666666666667,198.40526666666665,72.30666666666667,3
fashion-mnist,minmax,1.0,29,150.02196666666666,14.479333333333335,207.93939999999998,73.03666666666668,3
fashion-mnist,minmax,1.0,30,153.29716666666667,13.5767,207.60403333333332,68.17333333333333,3
fashion-mnist,minmax,1.0,31,149.77673333333334,14.8904,209.33836666666664,82.49333333333333,3
fashion-mnist,minmax,1.0,32,148.93356666666668,14.6603,207.57476666666665,82.74333333333334,3
fashion-mnist,minmax,1.0,33,150.93053333333333,15.207333333333333,211.7598,103.64999999999999,3
fashion-mnist,minmax,1.0,34,154.6415,13.595733333333333,209.02436666666668,75.04333333333334,3
fashion-mnist,minmax,1.0,35,148.27383333333333,15.559466666666665,210.51173333333335,103.78333333333335,3
fashion-mnist,minmax,1.0,36,153.98143333333334,13.415866666666666,207.64496666666665,79.97666666666667,3
fashion-mnist,minmax,1.0,37,152.75413333333333,12.351999999999999,202.16226666666668,72.79,3
fashion-mnist,minmax,1.0,38,149.9378,16.5624,216.18743333333336,103.05,3
fashion-mnist,minmax,1.0,39,148.87523333333334,13.013366666666668,200.9286666666667,99.08333333333333,3
fashion-mnist,minmax,1.0,40,148.9861,13.2831,202.1185,80.92666666666666,3
fashion-mnist,minmax,1.0,41,154.2574,13.585833333333333,208.60073333333335,74.58,3
fashion-mnist,minmax,1.0,42,150.60986666666668,13.918233333333333,206.28273333333334,75.35666666666667,3
fashion-mnist,minmax,1.0,43,152.72183333333334,14.049500000000002,208.91993333333335,88.27,3
fashion-mnist,minmax,1.0,44,150.51603333333333,15.7202,213.39696666666666,94.34666666666668,3
fashion-mnist,minmax,1.0,45,150.43836666666667,13.8927,206.00923333333333,72.05,3
fashion-mnist,minmax,1.0,46,152.03220000000002,11.134833333333333,196.57156666666666,75.21,3
fashion-mnist,minmax,1.0,47,150.03896666666665,15.131866666666667,210.5665,90.35666666666667,3
fashion-mnist,minmax,1.0,48,147.00480000000002,12.6179,197.47636666666665,79.06,3
fashion-mnist,minmax,1.0,49,150.90796666666668,15.000799999999998,210.91116666666667,85.05666666666667,3
fashion-mnist,minmax,1.0,50,153.78213333333335,18.295199999999998,226.96286666666666,89.91333333333334,3
fashion-mnist,none,0.5,11,156.2404,24.06833333333333,252.5136,69.40666666666667,3
fashion-mnist,none,0.5,12,154.73816666666667,20.4058,236.36146666666664,62.40333333333333,3
fashion-mnist,none,0.5,13,158.6616,18.129233333333335,231.17853333333332,61.02666666666667,3
fashion-mnist,none,0.5,14,160.27593333333334,16.111633333333334,224.7224666666667,54.70666666666667,3
fashion-mnist,none,0.5,15,145.8013,24.435266666666667,243.54236666666665,74.21,3
fashion-mnist,none,0.5,16,155.01543333333333,20.0481,235.2079666666667,63.85333333333333,3
fashion-mnist,none,0.5,17,158.65063333333333,20.1968,239.4378,63.68666666666667,3
fashion-mnist,none,0.5,18,159.3773666666667,16.3954,224.95893333333333,58.51,3
fashion-mnist,none,0.5,19,158.97073333333333,20.119566666666667,239.44916666666666,63.77333333333333,3
fashion-mnist,none,0.5,20,154.50093333333334,22.374200000000002,243.9976333333333,68.20666666666666,3
fashion-mnist,none,0.5,21,158.8321,18.108633333333334,231.2668,61.47666666666667,3
fashion-mnist,none,0.5,22,152.5756,20.316366666666667,233.84103333333334,62.96,3
fashion-mnist,none,0.5,23,155.525,18.022033333333333,227.61323333333334,60.57333333333333,3
fashion-mnist,none,0.5,24,158.34616666666668,24.176333333333332,255.0514333333333,70.50666666666667,3
fashion-mnist,none,0.5,25,158.62926666666667,23.926133333333336,254.3338,68.96333333333334,3
fashion-mnist,none,0.5,26,158.42813333333334,19.784166666666668,237.56476666666666,63.919999999999995,3
fashion-mnist,none,0.5,27,158.5015,20.013333333333332,238.55483333333333,63.9,3
fashion-mnist,none,0.5,28,158.20860000000002,20.009633333333333,238.24703333333332,64.16333333333334,3
fashion-mnist,none,0.5,29,155.3110333333333,19.871466666666667,234.79683333333332,66.03333333333335,3
fashion-mnist,none,0.5,30,158.74210000000002,20.009533333333334,238.78033333333335,65.20666666666666,3
fashion-mnist,none,0.5,31,156.48896666666667,20.06083333333333,236.73226666666667,65.68666666666667,3
fashion-mnist,none,0.5,32,156.5798,20.303233333333335,237.79266666666663,68.15666666666667,3
fashion-mnist,none,0.5,33,161.9,16.636799999999997,228.44723333333332,60.699999999999996,3
fashion-mnist,none,0.5,34,158.39626666666666,17.8877,229.9469333333333,62.29,3
fashion-mnist,none,0.5,35,154.15273333333332,24.23913333333333,251.1093,71.31,3
fashion-mnist,none,0.5,36,159.55316666666667,14.3022,216.76216666666664,57.68,3
fashion-mnist,none,0.5,37,152.77706666666666,20.145466666666668,233.35890000000003,66.89666666666666,3
fashion-mnist,none,0.5,38,151.20703333333333,24.08706666666667,247.5552,77.43333333333334,3
fashion-mnist,none,0.5,39,157.3221,25.96213333333333,261.17063333333334,74.10666666666667,3
fashion-mnist,none,0.5,40,158.1993666666667,24.234133333333336,255.13586666666666,71.42,3
fashion-mnist,none,0.5,41,158.8517,18.0949,231.23126666666667,62.29666666666666,3
fashion-mnist,none,0.5,42,156.0306,21.98483333333333,243.9698,68.24333333333334,3
fashion-mnist,none,0.5,43,157.38313333333335,20.203999999999997,238.19906666666668,63.093333333333334,3
fashion-mnist,none,0.5,44,157.01103333333333,18.139166666666664,229.56773333333334,62.36666666666667,3
fashion-mnist,none,0.5,45,163.15926666666667,16.303633333333334,228.37376666666668,60.156666666666666,3
fashion-mnist,none,0.5,46,159.03456666666668,14.501466666666666,217.04036666666664,61.99666666666666,3
fashion-mnist,none,0.5,47,158.69796666666664,23.742666666666665,253.6686,69.99666666666667,3
fashion-mnist,none,0.5,48,158.39026666666666,16.188533333333336,223.1444,62.63,3
fashion-mnist,none,0.5,49,159.46246666666664,20.075300000000002,239.7636,65.57333333333334,3
fashion-mnist,none,0.5,50,158.49533333333332,22.00763333333333,246.52586666666664,68.36,3
fashion-mnist,none,1.0,11,155.7133,18.1484,228.30703333333335,55.20666666666667,3
fashion-mnist,none,1.0,12,154.32743333333335,14.344333333333333,211.70483333333334,50.93333333333334,3
fashion-mnist,none,1.0,13,158.2138,16.268066666666666,223.28616666666667,53.830000000000005,3
fashion-mnist,none,1.0,14,146.86163333333334,12.344733333333332,196.2405666666667,47.17666666666667,3
fashion-mnist,none,1.0,15,150.3998,16.370866666666668,215.8833666666667,55.32,3
fashion-mnist,none,1.0,16,152.86663333333334,16.222733333333334,217.75756666666666,55.39666666666667,3
fashion-mnist,none,1.0,17,150.1143,16.20443333333333,214.93200000000002,53.56666666666666,3
fashion-mnist,none,1.0,18,152.33516666666665,16.34776666666667,217.72626666666667,57.660000000000004,3
fashion-mnist,none,1.0,19,158.62116666666668,12.363333333333335,208.07443333333333,47.919999999999995,3
fashion-mnist,none,1.0,20,150.81933333333333,14.274499999999998,207.91729999999998,54.63666666666666,3
fashion-mnist,none,1.0,21,154.21436666666668,16.308433333333333,219.44803333333334,57.663333333333334,3
fashion-mnist,none,1.0,22,156.755,14.604933333333333,215.1747,59.376666666666665,3
fashion-mnist,none,1.0,23,154.30773333333332,12.233566666666666,203.24183333333335,49.63333333333333,3
fashion-mnist,none,1.0,24,150.33523333333332,16.346333333333334,215.72050000000002,55.72,3
fashion-mnist,none,1.0,25,156.18493333333333,18.271333333333335,229.27026666666666,63.27333333333333,3
fashion-mnist,none,1.0,26,154.19686666666666,12.420333333333334,203.87816666666666,49.48666666666667,3
fashion-mnist,none,1.0,27,151.23776666666666,16.16293333333333,215.88943333333336,56.54666666666666,3
fashion-mnist,none,1.0,28,157.20946666666666,20.1247,237.70826666666667,62.913333333333334,3
fashion-mnist,none,1.0,29,150.88406666666666,12.2153,199.74536666666665,50.47333333333333,3
fashion-mnist,none,1.0,30,154.70473333333334,12.261866666666668,203.7523,47.60999999999999,3
fashion-mnist,none,1.0,31,155.27113333333332,14.276933333333332,212.37883333333335,58.00333333333333,3
fashion-mnist,none,1.0,32,154.57176666666666,12.415166666666666,204.23233333333334,52.14000000000001,3
fashion-mnist,none,1.0,33,148.90900000000002,14.247966666666665,205.90093333333334,54.923333333333325,3
fashion-mnist,none,1.0,34,153.90913333333333,12.306766666666666,203.13613333333333,50.54666666666666,3
fashion-mnist,none,1.0,35,155.18140000000002,12.298499999999999,204.37533333333332,53.63666666666666,3
fashion-mnist,none,1.0,36,156.4786,16.396966666666668,222.0665,64.05333333333333,3
fashion-mnist,none,1.0,37,157.28466666666668,13.986833333333331,213.23203333333333,53.85333333333333,3
fashion-mnist,none,1.0,38,152.51446666666666,14.268066666666664,209.58656666666664,55.82333333333333,3
fashion-mnist,none,1.0,39,159.27923333333334,12.485133333333332,209.2197666666667,56.36333333333334,3
fashion-mnist,none,1.0,40,156.83866666666668,18.213266666666666,229.69179999999997,62.71666666666667,3
fashion-mnist,none,1.0,41,157.07399999999998,18.128833333333333,229.58916666666664,62.04333333333333,3
fashion-mnist,none,1.0,42,154.6842,12.310533333333334,203.92636666666667,52.673333333333325,3
fashion-mnist,none,1.0,43,158.34306666666666,16.163700000000002,222.99786666666668,58.88333333333333,3
fashion-mnist,none,1.0,44,152.90290000000002,14.128866666666667,209.41843333333335,54.82333333333333,3
fashion-mnist,none,1.0,45,151.80943333333335,14.233600000000001,208.7437666666667,56.21333333333333,3
fashion-mnist,none,1.0,46,154.6136,12.2325,203.54353333333333,56.81,3
fashion-mnist,none,1.0,47,156.59486666666666,16.273866666666667,221.6903,62.54666666666666,3
fashion-mnist,none,1.0,48,152.44263333333333,14.297933333333333,209.63430000000002,55.31333333333333,3
fashion-mnist,none,1.0,49,155.14273333333333,12.279533333333333,204.26093333333333,53.25666666666667,3
fashion-mnist,none,1.0,50,156.63813333333334,16.1794,221.35576666666668,58.846666666666664,3
fashion-mnist,on_off,0.1,11,147.81719999999999,63.8812,403.34200000000004,167.79999999999998,3
fashion-mnist,on_off,0.1,12,117.5537,64.17846666666667,374.2674666666667,166.58,3
fashion-mnist,on_off,0.1,13,122.50803333333333,62.09723333333333,370.8969,165.64666666666668,3
fashion-mnist,on_off,0.1,14,118.11373333333334,67.23726666666666,387.06286666666665,171.73666666666668,3
fashion-mnist,on_off,0.1,15,128.60026666666667,67.24966666666667,397.59889999999996,262.96,3
fashion-mnist,on_off,0.1,16,127.26906666666667,69.65249999999999,405.87909999999994,183.81333333333336,3
fashion-mnist,on_off,0.1,17,108.68836666666668,62.977066666666666,360.59666666666664,166.16666666666666,3
fashion-mnist,on_off,0.1,18,128.21836666666667,64.40503333333334,385.83840000000004,166.91666666666666,3
fashion-mnist,on_off,0.1,19,128.44063333333332,75.92360000000001,432.13500000000005,197.85999999999999,3
fashion-mnist,on_off,0.1,20,135.8995,68.5964,410.28506666666664,259.41333333333336,3
fashion-mnist,on_off,0.1,21,107.93900000000001,59.159333333333336,344.5763,157.50333333333333,3
fashion-mnist,on_off,0.1,22,132.3286,70.3123,413.5776333333333,182.16666666666666,3
fashion-mnist,on_off,0.1,23,117.23156666666667,64.96503333333332,377.0917666666667,167.99666666666667,3
fashion-mnist,on_off,0.1,24,120.67943333333334,64.48483333333333,378.6188333333334,171.28333333333333,3
fashion-mnist,on_off,0.1,25,123.85593333333333,58.67896666666667,358.5717666666667,204.78333333333333,3
fashion-mnist,on_off,0.1,26,147.2293,66.83873333333332,414.5842666666667,173.48000000000002,3
fashion-mnist,on_off,0.1,27,141.0184,63.71196666666666,395.86629999999997,168.14333333333335,3
fashion-mnist,on_off,0.1,28,142.35576666666665,65.895,405.9356666666667,175.11333333333334,3
fashion-mnist,on_off,0.1,29,132.3769,72.56833333333333,422.6502333333333,186.5533333333333,3
fashion-mnist,on_off,0.1,30,109.5594,64.19163333333333,366.3258666666666,204.76,3
fashion-mnist,on_off,0.1,31,120.32406666666667,70.95146666666666,404.12983333333335,186.65666666666667,3
fashion-mnist,on_off,0.1,32,136.04863333333333,58.91906666666667,371.7248333333334,161.0533333333333,3
fashion-mnist,on_off,0.1,33,112.14156666666668,69.59570000000001,390.5242666666666,180.99333333333334,3
fashion-mnist,on_off,0.1,34,116.42066666666666,65.6999,379.2202333333333,172.54999999999998,3
fashion-mnist,on_off,0.1,35,131.84133333333332,68.95299999999999,407.65329999999994,258.9266666666667,3
fashion-mnist,on_off,0.1,36,134.5253,71.16686666666668,419.19283333333334,188.2266666666667,3
fashion-mnist,on_off,0.1,37,112.52033333333333,69.56213333333334,390.7689666666667,180.74333333333334,3
fashion-mnist,on_off,0.1,38,140.19263333333333,74.92533333333334,439.894,196.30999999999997,3
fashion-mnist,on_off,0.1,39,129.04723333333334,63.36366666666667,382.502,167.35333333333332,3
fashion-mnist,on_off,0.1,40,124.1941,70.99533333333333,408.17546666666664,244.38333333333333,3
fashion-mnist,on_off,0.1,41,126.89503333333333,73.4726,420.78549999999996,192.55666666666664,3
fashion-mnist,on_off,0.1,42,106.30873333333334,64.93216666666667,366.03749999999997,167.59333333333333,3
fashion-mnist,on_off,0.1,43,117.76483333333333,62.663199999999996,368.41769999999997,161.26333333333332,3
fashion-mnist,on_off,0.1,44,126.71963333333333,70.74356666666667,409.6939333333333,181.5,3
fashion-mnist,on_off,0.1,45,120.0473,74.31163333333333,417.29393333333337,245.51333333333332,3
fashion-mnist,on_off,0.1,46,131.91863333333333,64.46793333333333,389.79026666666664,173.13,3
fashion-mnist,on_off,0.1,47,140.3116,68.43023333333333,414.03253333333333,177.0,3
fashion-mnist,on_off,0.1,48,110.61290000000001,62.20993333333333,359.45266666666663,164.76666666666668,3
fashion-mnist,on_off,0.1,49,115.91879999999999,62.3966,365.5053,161.98,3
fashion-mnist,on_off,0.1,50,126.74876666666667,78.44973333333333,440.5475666666667,272.83666666666664,3
fashion-mnist,on_off,0.25,11,131.11213333333333,36.45393333333334,276.9277666666667,97.27333333333333,3
fashion-mnist,on_off,0.25,12,142.21759999999998,38.6669,296.88526666666667,104.29333333333334,3
fashion-mnist,on_off,0.25,13,146.61153333333334,36.2115,291.4574666666667,97.16666666666667,3
fashion-mnist,on_off,0.25,14,130.21856666666667,38.45856666666666,284.0528,101.68333333333334,3
fashion-mnist,on_off,0.25,15,144.6638,40.433033333333334,306.39596666666665,160.57666666666668,3
fashion-mnist,on_off,0.25,16,132.60663333333335,36.4694,278.4842,97.80333333333333,3
fashion-mnist,on_off,0.25,17,139.9104,34.72793333333333,278.8221,95.08999999999999,3
fashion-mnist,on_off,0.25,18,126.59613333333334,38.62173333333333,281.083,104.22333333333334,3
fashion-mnist,on_off,0.25,19,150.4389,44.634433333333334,328.9766333333333,118.39999999999999,3
fashion-mnist,on_off,0.25,20,134.56506666666667,36.4668,280.4322666666667,166.41,3
fashion-mnist,on_off,0.25,21,128.3882,34.45243333333333,266.1981,92.94666666666667,3
fashion-mnist,on_off,0.25,22,146.46130000000002,34.33953333333333,283.81943333333334,94.49333333333334,3
fashion-mnist,on_off,0.25,23,137.53486666666666,44.45563333333333,315.35743333333335,117.16666666666667,3
fashion-mnist,on_off,0.25,24,130.756,40.54016666666667,292.9165666666667,108.71,3
fashion-mnist,on_off,0.25,25,140.689,34.339733333333335,278.04786666666666,147.03333333333333,3
fashion-mnist,on_off,0.25,26,134.36243333333334,28.462366666666668,248.21186666666668,80.71333333333334,3
fashion-mnist,on_off,0.25,27,130.57903333333334,36.377,276.0872,98.47333333333334,3
fashion-mnist,on_off,0.25,28,138.81153333333333,36.496066666666664,284.7957333333333,100.29666666666667,3
fashion-mnist,on_off,0.25,29,142.1641,34.29676666666666,279.3512666666666,97.16333333333334,3
fashion-mnist,on_off,0.25,30,138.78983333333335,38.522600000000004,292.88016666666664,157.14000000000001,3
fashion-mnist,on_off,0.25,31,137.55316666666667,40.40036666666666,299.1548,110.46,3
fashion-mnist,on_off,0.25,32,140.44133333333335,36.44456666666667,286.21956666666665,103.62,3
fashion-mnist,on_off,0.25,33,133.8478,36.4627,279.69866666666667,100.99666666666667,3
fashion-mnist,on_off,0.25,34,138.5003,38.386,292.0442666666667,106.38333333333333,3
fashion-mnist,on_off,0.25,35,140.40213333333332,34.4327,278.1329333333333,138.42,3
fashion-mnist,on_off,0.25,36,146.33136666666667,36.582433333333334,292.66106666666667,101.03333333333335,3
fashion-mnist,on_off,0.25,37,139.8726,38.31646666666666,293.1385666666667,103.94,3
fashion-mnist,on_off,0.25,38,140.0481,38.0941,292.42456666666664,103.79666666666667,3
fashion-mnist,on_off,0.25,39,140.68903333333333,36.286233333333335,285.8339,100.04333333333334,3
fashion-mnist,on_off,0.25,40,134.9616,40.50123333333333,296.96659999999997,164.14666666666665,3
fashion-mnist,on_off,0.25,41,136.38323333333332,38.42616666666667,290.08796666666666,108.61666666666667,3
fashion-mnist,on_off,0.25,42,137.31903333333332,40.46093333333334,299.16273333333334,108.92333333333333,3
fashion-mnist,on_off,0.25,43,133.9141,40.42113333333333,295.5986666666667,109.28000000000002,3
fashion-mnist,on_off,0.25,44,146.77233333333334,34.4214,284.45776666666666,98.84666666666668,3
fashion-mnist,on_off,0.25,45,134.83736666666667,34.2348,271.77653333333336,143.15,3
fashion-mnist,on_off,0.25,46,150.69073333333333,36.204766666666664,295.5099,100.85000000000001,3
fashion-mnist,on_off,0.25,47,140.49886666666666,36.51813333333333,286.57143333333335,104.52333333333333,3
fashion-mnist,on_off,0.25,48,140.89603333333335,40.51846666666666,302.96986666666663,109.76666666666667,3
fashion-mnist,on_off,0.25,49,152.96849999999998,33.94553333333334,288.7506333333333,95.33666666666666,3
fashion-mnist,on_off,0.25,50,142.7802,35.9074,286.40976666666666,158.10999999999999,3
fashion-mnist,on_off,0.5,11,159.68893333333332,22.156566666666667,248.3151,63.11000000000001,3
fashion-mnist,on_off,0.5,12,156.9579,20.315966666666668,238.22173333333333,61.803333333333335,3
fashion-mnist,on_off,0.5,13,158.79183333333333,20.2936,239.96633333333332,62.45666666666667,3
fashion-mnist,on_off,0.5,14,155.93773333333334,20.173199999999998,236.63056666666668,60.843333333333334,3
fashion-mnist,on_off,0.5,15,158.3839,16.2614,223.4295,97.86333333333333,3
fashion-mnist,on_off,0.5,16,159.24710000000002,18.1765,231.95316666666668,58.0,3
fashion-mnist,on_off,0.5,17,160.83309999999997,16.448733333333333,226.62813333333335,58.550000000000004,3
fashion-mnist,on_off,0.5,18,157.83166666666668,20.375466666666668,239.33346666666668,63.31,3
fashion-mnist,on_off,0.5,19,158.88596666666666,12.403733333333333,208.50106666666667,52.19333333333333,3
fashion-mnist,on_off,0.5,20,159.06186666666667,18.18903333333333,231.81793333333334,94.84333333333335,3
fashion-mnist,on_off,0.5,21,159.48816666666667,24.246033333333333,256.47243333333336,70.07666666666667,3
fashion-mnist,on_off,0.5,22,156.30093333333332,16.374466666666667,221.7988,60.22333333333333,3
fashion-mnist,on_off,0.5,23,158.32606666666666,22.128266666666665,246.83923333333334,67.29,3
fashion-mnist,on_off,0.5,24,158.53783333333334,20.381833333333333,240.0651,68.88333333333334,3
fashion-mnist,on_off,0.5,25,157.76066666666668,20.2711,238.84503333333336,107.51666666666667,3
fashion-mnist,on_off,0.5,26,156.38176666666666,16.356133333333332,221.80636666666666,59.39000000000001,3
fashion-mnist,on_off,0.5,27,156.87543333333335,16.270733333333336,221.95826666666667,58.35333333333333,3
fashion-mnist,on_off,0.5,28,158.5589666666667,16.181066666666666,223.28333333333333,59.35666666666666,3
fashion-mnist,on_off,0.5,29,156.75093333333334,20.399733333333334,238.34973333333335,66.04,3
fashion-mnist,on_off,0.5,30,158.94223333333332,14.393666666666666,216.51696666666666,105.15666666666668,3
fashion-mnist,on_off,0.5,31,158.4727,18.222333333333335,231.36209999999997,61.443333333333335,3
fashion-mnist,on_off,0.5,32,153.06353333333334,21.93003333333333,240.78366666666668,67.8,3
fashion-mnist,on_off,0.5,33,154.99793333333332,20.364433333333334,236.45563333333334,67.12666666666667,3
fashion-mnist,on_off,0.5,34,158.64346666666668,16.18926666666667,223.40063333333333,57.95666666666667,3
fashion-mnist,on_off,0.5,35,160.8209,22.08283333333333,249.15213333333335,214.1833333333333,3
fashion-mnist,on_off,0.5,36,157.76556666666667,20.1311,238.2900666666667,62.25333333333333,3
fashion-mnist,on_off,0.5,37,158.7005333333333,18.1804,231.42203333333336,65.30666666666666,3
fashion-mnist,on_off,0.5,38,159.1318,20.534499999999998,241.26973333333333,65.90333333333332,3
fashion-mnist,on_off,0.5,39,158.7448,24.174599999999998,255.44326666666666,70.89,3
fashion-mnist,on_off,0.5,40,159.4489,14.237866666666667,216.40036666666666,173.47000000000003,3
fashion-mnist,on_off,0.5,41,158.41866666666667,20.372666666666664,239.90936666666667,67.88,3
fashion-mnist,on_off,0.5,42,161.16656666666665,20.0844,241.50426666666667,63.89333333333334,3
fashion-mnist,on_off,0.5,43,163.11826666666667,19.815,242.37823333333336,63.89000000000001,3
fashion-mnist,on_off,0.5,44,155.11113333333333,22.4307,244.83403333333334,70.72333333333334,3
fashion-mnist,on_off,0.5,45,159.16496666666666,18.243166666666667,232.13763333333335,119.38999999999999,3
fashion-mnist,on_off,0.5,46,159.22413333333336,12.4951,209.20456666666666,59.446666666666665,3
fashion-mnist,on_off,0.5,47,159.30876666666666,18.596466666666668,233.69463333333337,68.83,3
fashion-mnist,on_off,0.5,48,155.51170000000002,16.493233333333333,221.4847,62.64000000000001,3
fashion-mnist,on_off,0.5,49,158.7264,22.1173,247.1957,70.34333333333333,3
fashion-mnist,on_off,0.5,50,159.4102333333333,18.236766666666664,232.3572,121.24666666666667,3
fashion-mnist,on_off,1.0,11,155.39063333333334,12.369466666666668,204.8685,45.82333333333333,3
fashion-mnist,on_off,1.0,12,147.09256666666667,18.369866666666667,220.57213333333334,58.28666666666667,3
fashion-mnist,on_off,1.0,13,150.26873333333333,16.309733333333334,215.5076,53.23,3
fashion-mnist,on_off,1.0,14,150.78799999999998,16.302466666666664,215.99786666666668,54.9,3
fashion-mnist,on_off,1.0,15,154.5132,14.529966666666667,212.6331,81.83666666666667,3
fashion-mnist,on_off,1.0,16,156.9137,14.2433,213.88696666666667,49.199999999999996,3
fashion-mnist,on_off,1.0,17,154.01346666666666,12.230166666666667,202.93413333333334,45.88999999999999,3
fashion-mnist,on_off,1.0,18,157.9666,12.208933333333334,206.80226666666667,45.01333333333333,3
fashion-mnist,on_off,1.0,19,150.90279999999998,16.163466666666668,215.55673333333334,55.776666666666664,3
fashion-mnist,on_off,1.0,20,151.10286666666667,14.232233333333333,208.03173333333334,68.12,3
fashion-mnist,on_off,1.0,21,154.8484,12.249566666666666,203.84673333333333,47.98333333333333,3
fashion-mnist,on_off,1.0,22,151.96163333333334,18.07133333333333,224.24696666666668,60.29333333333333,3
fashion-mnist,on_off,1.0,23,146.71126666666666,12.222966666666666,195.60323333333335,49.550000000000004,3
fashion-mnist,on_off,1.0,24,154.77503333333334,12.3058,203.99823333333333,50.35666666666666,3
fashion-mnist,on_off,1.0,25,158.24783333333335,12.254466666666668,207.2657,74.35333333333334,3
fashion-mnist,on_off,1.0,26,157.0711,14.360133333333332,214.51149999999998,55.76666666666667,3
fashion-mnist,on_off,1.0,27,158.95826666666667,16.211866666666666,223.8058,58.96,3
fashion-mnist,on_off,1.0,28,146.44026666666667,16.088366666666666,210.79363333333333,58.04,3
fashion-mnist,on_off,1.0,29,146.14106666666666,16.37803333333333,211.6532,58.61666666666667,3
fashion-mnist,on_off,1.0,30,154.4127,12.348333333333334,203.80603333333332,81.68333333333334,3
fashion-mnist,on_off,1.0,31,152.09413333333333,14.123266666666666,208.58720000000002,53.01666666666667,3
fashion-mnist,on_off,1.0,32,154.60203333333334,16.127633333333332,219.1124333333333,55.28666666666667,3
fashion-mnist,on_off,1.0,33,156.07489999999999,14.332666666666666,213.40556666666666,57.79333333333333,3
fashion-mnist,on_off,1.0,34,158.42186666666666,16.2279,223.33339999999998,57.85333333333333,3
fashion-mnist,on_off,1.0,35,158.28943333333333,14.084866666666668,214.62886666666668,81.24,3
fashion-mnist,on_off,1.0,36,149.08353333333332,12.440599999999998,198.846,53.26666666666667,3
fashion-mnist,on_off,1.0,37,154.61676666666668,16.310366666666667,219.8582,59.95666666666667,3
fashion-mnist,on_off,1.0,38,156.2031,16.207933333333333,221.03483333333335,60.346666666666664,3
fashion-mnist,on_off,1.0,39,156.77373333333333,14.363766666666669,214.2287,56.620000000000005,3
fashion-mnist,on_off,1.0,40,156.98569999999998,14.247733333333334,213.97666666666666,84.03333333333333,3
fashion-mnist,on_off,1.0,41,149.9399,16.079466666666665,214.2578,59.19,3
fashion-mnist,on_off,1.0,42,152.20476666666667,16.4647,218.06356666666667,60.98,3
fashion-mnist,on_off,1.0,43,158.7096,16.3811,224.23403333333331,61.46666666666666,3
fashion-mnist,on_off,1.0,44,155.7106,16.21343333333333,220.56426666666667,61.839999999999996,3
fashion-mnist,on_off,1.0,45,148.86046666666667,14.2382,205.8133,79.74333333333334,3
fashion-mnist,on_off,1.0,46,153.99756666666667,16.0092,218.03433333333336,59.0,3
fashion-mnist,on_off,1.0,47,159.50066666666666,12.215833333333334,208.364,55.02333333333333,3
fashion-mnist,on_off,1.0,48,151.04653333333331,14.389233333333332,208.6033,57.31666666666666,3
fashion-mnist,on_off,1.0,49,151.41209999999998,12.355200000000002,200.83286666666666,57.00333333333333,3
fashion-mnist,on_off,1.0,50,148.7411,16.156133333333333,213.3656,79.79,3
fashion-mnist,sign_flip,0.1,11,208.1718,164.59793333333334,866.5635333333333,293.01666666666665,3
fashion-mnist,sign_flip,0.1,12,221.70623333333333,160.60593333333335,864.1299333333333,307.57,3
fashion-mnist,sign_flip,0.1,13,194.67126666666664,131.27346666666668,719.7651666666667,221.6833333333333,3
fashion-mnist,sign_flip,0.1,14,209.04793333333336,137.21686666666668,757.9153666666666,258.01666666666665,3
fashion-mnist,sign_flip,0.1,15,199.487,158.554,833.703,303.7166666666667,3
fashion-mnist,sign_flip,0.1,16,192.84686666666667,135.63833333333332,735.4001333333334,262.2166666666667,3
fashion-mnist,sign_flip,0.1,17,172.3602,137.7683,723.4335333333333,226.26333333333332,3
fashion-mnist,sign_flip,0.1,18,180.63806666666665,121.44586666666667,666.4215333333333,222.95333333333335,3
